filepath,caption
/content/drive/MyDrive/project/SSG/data/frames/BDJ84.mp4/000086.jpg,"A young female person with fair skin, brown hair and ash clothing. A multiple towel is being held in the hand. The person is holding the towel using the hand in the bedroom. A white wood closet or cabinet is being held in the hand. A multiple blanket is being held in the hand. The person is holding the blanket using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/16OAM.mp4/000270.jpg,"A middle-aged male person with fair skin, blonde hair and green clothing. A black laptop is on."
/content/drive/MyDrive/project/SSG/data/frames/4MKH4.mp4/000220.jpg,"A young female person with fair skin, black hair and black clothing. A green ceramic or melamine dish is being held in the hand. A floor is present."
/content/drive/MyDrive/project/SSG/data/frames/5GEJS.mp4/000867.jpg,"A middle-aged male person with medium skin, black hair and white clothing. A black rubber shoe is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/27KAK.mp4/000416.jpg,"A young male person with fair skin, black hair and ash clothing. A mirror is located in the wall. A food is being held in the hand. The person is holding the food using the hand in the bathroom. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the bathroom."
/content/drive/MyDrive/project/SSG/data/frames/00N38.mp4/000272.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A ash synthetic clothes is located in the chair."
/content/drive/MyDrive/project/SSG/data/frames/16S3C.mp4/000566.jpg,"A young male person with fair skin, brown hair and black clothing. A food is being held in the hand. A sandwich is being held in the hand. A black phone or camera is being held in the hand. A picture is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/0HV07.mp4/000029.jpg,A male person. There is a shoe. A wood doorway is located in the hallway.
/content/drive/MyDrive/project/SSG/data/frames/AGGSE.mp4/000118.jpg,"A young male person with medium skin, black hair and black clothing. A white tile floor is located in the livingroom. A brown textile sofa or couch is located in the livingroom. A white plastic cup or glass or bottle is being held in the hand. The person is holding the bottle using the hand in the livingroom. A medicine is being held in the hand. The person is holding the medicine using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0M6IY.mp4/000866.jpg,"A young male person with fair skin, black hair and black clothing. A black phone or camera is on. The person is holding the phone using the hand in the recreation room or man cave. A red blanket is covered."
/content/drive/MyDrive/project/SSG/data/frames/2U903.mp4/000040.jpg,"A child female person with dark skin, black hair and multiple clothing. A mirror is located in the Cabinet."
/content/drive/MyDrive/project/SSG/data/frames/CXGSD.mp4/000316.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A multiple multiple clothes is located in the floor. A white tile floor is located in the hallway. A blue pillow is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/BMYMI.mp4/000080.jpg,"A child male person with medium skin, black hair and multiple clothing. A red refrigerator is opened. A white ceramic or melamine dish is located in the refrigerator."
/content/drive/MyDrive/project/SSG/data/frames/8030U.mp4/000508.jpg,"A middle-aged female person with fair skin, black hair and black clothing. A mirror is located in the hallway. A multiple multiple clothes is located in the floor. A brown wood floor is located in the hallway."
/content/drive/MyDrive/project/SSG/data/frames/BID6Z.mp4/000671.jpg,"A child male person with dark skin, black hair and multiple clothing. A ash metal shelf is placed. A ash metal closet or cabinet is opened. A ash metal door is opened. A pink towel is being held in the hand. There is a broom."
/content/drive/MyDrive/project/SSG/data/frames/54XD1.mp4/000291.jpg,"A young female person with medium skin, black hair and blue clothing. A white light is on. A wood doorway is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/759UE.mp4/000541.jpg,"A middle-aged female person with fair skin, black hair and multiple clothing. A brown cardboard box is being held in the hand. The person is holding the oven using the hand in the bathroom."
/content/drive/MyDrive/project/SSG/data/frames/51N2C.mp4/000089.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A black cotton clothes is located in the body. A picture is being held in the hand. There is a paper/notebook."
/content/drive/MyDrive/project/SSG/data/frames/CXF35.mp4/000299.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. A metal doorknob is located in the door. There is a sofa/couch. A white wood door is closed."
/content/drive/MyDrive/project/SSG/data/frames/APJQ8.mp4/000281.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A red textile clothes is being held in the hand. A red blanket is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/7CBNR.mp4/000524.jpg,"A young male person with fair skin, black hair and ash clothing. A ash vacuum is being held in the hand. The person is holding the vacuum using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/5C4EK.mp4/000027.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white book is being held in the hand. A white paper or notebook is being held in the hand. A black plastic chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/7HSUM.mp4/000310.jpg,"A middle-aged female person with fair skin, brown hair and black clothing. A mirror is located in the wall."
/content/drive/MyDrive/project/SSG/data/frames/27DCQ.mp4/000217.jpg,"A young female person with fair skin, blonde hair and multiple clothing. A multiple bed is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/5OMSL.mp4/000996.jpg,"A young male person with fair skin, brown hair and multiple clothing. A yellow paper box is being held in the hand. The person is holding the box using the hand in the kitchen. A red plastic broom is being held in the hand. The person is holding the broom using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/1BBIY.mp4/000336.jpg,"A young male person with fair skin, black hair and black clothing. A picture is being held in the hand. The person is holding the picture using the hand in the storageroom. There is a phone/camera. There is a closet/cabinet. A white wood door is opened."
/content/drive/MyDrive/project/SSG/data/frames/67RSR.mp4/000317.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A ash metal bed is messy."
/content/drive/MyDrive/project/SSG/data/frames/1375X.mp4/000651.jpg,"A middle-aged male person with fair skin, brown hair and ash clothing. A brown wood closet or cabinet is opened. A floor is located in the pantry. A red metal broom is being held in the hand. The person is holding the broom using the hand in the pantry."
/content/drive/MyDrive/project/SSG/data/frames/56XKK.mp4/000113.jpg,"A young female person with fair skin, brown hair and black clothing. There is a food. A white wood door is closed. A white plastic bag is being held in the hand. The person is holding the bag using the hand in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/17AZ5.mp4/000170.jpg,"A young female person with fair skin, black hair and black clothing. A black cotton clothes is located in the kitchen. The person is holding the clothes using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/15FVJ.mp4/000174.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A white pillow is being held in the hand. The person is holding the pillow using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/4JQBM.mp4/000211.jpg,"A middle-aged male person with dark skin, black hair and red clothing. A red cloth clothes is being held in the hand. A transparent plastic box is being held in the hand. The person is holding the box using the hand in the stairs. A red blanket is being held in the hand. The person is holding the blanket using the hand in the stairs."
